zip,Zipcode name,City,State,County Name
21163,"WOODSTOCK, MD",WOODSTOCK,MD,HOWARD
21201,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21202,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21203,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21204,"TOWSON, MD",TOWSON,MD,BALTIMORE
21205,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21206,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21207,"GWYNN OAK, MD",GWYNN OAK,MD,BALTIMORE
21208,"PIKESVILLE, MD",PIKESVILLE,MD,BALTIMORE
21209,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21210,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21211,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21212,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21213,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21214,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21215,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21216,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21217,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21218,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21219,"SPARROWS POINT, MD",SPARROWS POINT,MD,BALTIMORE
21220,"MIDDLE RIVER, MD",MIDDLE RIVER,MD,BALTIMORE
21221,"ESSEX, MD",ESSEX,MD,BALTIMORE
21222,"DUNDALK, MD",DUNDALK,MD,BALTIMORE
21223,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21224,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21225,"BROOKLYN, MD",BROOKLYN,MD,BALTIMORE CITY
21226,"CURTIS BAY, MD",CURTIS BAY,MD,ANNE ARUNDEL
21227,"HALETHORPE, MD",HALETHORPE,MD,BALTIMORE
21228,"CATONSVILLE, MD",CATONSVILLE,MD,BALTIMORE
21229,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21230,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21231,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21233,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21234,"PARKVILLE, MD",PARKVILLE,MD,BALTIMORE
21235,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21236,"NOTTINGHAM, MD",NOTTINGHAM,MD,BALTIMORE
21237,"ROSEDALE, MD",ROSEDALE,MD,BALTIMORE
21239,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21240,"BALTIMORE, MD",BALTIMORE,MD,ANNE ARUNDEL
21241,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21244,"WINDSOR MILL, MD",WINDSOR MILL,MD,BALTIMORE
21250,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE
21251,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21252,"TOWSON, MD",TOWSON,MD,BALTIMORE
21278,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21281,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21282,"PIKESVILLE, MD",PIKESVILLE,MD,BALTIMORE
21284,"TOWSON, MD",TOWSON,MD,BALTIMORE
21285,"TOWSON, MD",TOWSON,MD,BALTIMORE
21286,"TOWSON, MD",TOWSON,MD,BALTIMORE
21287,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21290,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21297,"BALTIMORE, MD",BALTIMORE,MD,BALTIMORE CITY
21401,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21402,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21403,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21404,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21405,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21409,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21411,"ANNAPOLIS, MD",ANNAPOLIS,MD,ANNE ARUNDEL
21501,"CUMBERLAND, MD",CUMBERLAND,MD,ALLEGANY
21502,"CUMBERLAND, MD",CUMBERLAND,MD,ALLEGANY
21503,"CUMBERLAND, MD",CUMBERLAND,MD,ALLEGANY
21504,"CUMBERLAND, MD",CUMBERLAND,MD,ALLEGANY
21505,"CUMBERLAND, MD",CUMBERLAND,MD,ALLEGANY
21520,"ACCIDENT, MD",ACCIDENT,MD,GARRETT
21521,"BARTON, MD",BARTON,MD,ALLEGANY
21522,"BITTINGER, MD",BITTINGER,MD,GARRETT
21523,"BLOOMINGTON, MD",BLOOMINGTON,MD,GARRETT
21524,"CORRIGANVILLE, MD",CORRIGANVILLE,MD,ALLEGANY
21528,"ECKHART MINES, MD",ECKHART MINES,MD,ALLEGANY
21529,"ELLERSLIE, MD",ELLERSLIE,MD,ALLEGANY
21530,"FLINTSTONE, MD",FLINTSTONE,MD,ALLEGANY
21531,"FRIENDSVILLE, MD",FRIENDSVILLE,MD,GARRETT
21532,"FROSTBURG, MD",FROSTBURG,MD,ALLEGANY
21536,"GRANTSVILLE, MD",GRANTSVILLE,MD,GARRETT
21538,"KITZMILLER, MD",KITZMILLER,MD,GARRETT
21539,"LONACONING, MD",LONACONING,MD,ALLEGANY
21540,"LUKE, MD",LUKE,MD,ALLEGANY
21541,"MC HENRY, MD",MC HENRY,MD,GARRETT
21542,"MIDLAND, MD",MIDLAND,MD,ALLEGANY
21543,"MIDLOTHIAN, MD",MIDLOTHIAN,MD,ALLEGANY
21545,"MOUNT SAVAGE, MD",MOUNT SAVAGE,MD,ALLEGANY
21550,"OAKLAND, MD",OAKLAND,MD,GARRETT
21555,"OLDTOWN, MD",OLDTOWN,MD,ALLEGANY
21556,"PINTO, MD",PINTO,MD,ALLEGANY
21557,"RAWLINGS, MD",RAWLINGS,MD,ALLEGANY
21561,"SWANTON, MD",SWANTON,MD,GARRETT
21562,"WESTERNPORT, MD",WESTERNPORT,MD,ALLEGANY
21601,"EASTON, MD",EASTON,MD,TALBOT
21607,"BARCLAY, MD",BARCLAY,MD,QUEEN ANNES
21609,"BETHLEHEM, MD",BETHLEHEM,MD,CAROLINE
21610,"BETTERTON, MD",BETTERTON,MD,KENT
21612,"BOZMAN, MD",BOZMAN,MD,TALBOT
21613,"CAMBRIDGE, MD",CAMBRIDGE,MD,DORCHESTER
21617,"CENTREVILLE, MD",CENTREVILLE,MD,QUEEN ANNES
21619,"CHESTER, MD",CHESTER,MD,QUEEN ANNES
21620,"CHESTERTOWN, MD",CHESTERTOWN,MD,KENT
21622,"CHURCH CREEK, MD",CHURCH CREEK,MD,DORCHESTER
21623,"CHURCH HILL, MD",CHURCH HILL,MD,QUEEN ANNES
21624,"CLAIBORNE, MD",CLAIBORNE,MD,TALBOT
21625,"CORDOVA, MD",CORDOVA,MD,TALBOT
21628,"CRUMPTON, MD",CRUMPTON,MD,QUEEN ANNES
21629,"DENTON, MD",DENTON,MD,CAROLINE
21631,"EAST NEW MARKET, MD",EAST NEW MARKET,MD,DORCHESTER
21632,"FEDERALSBURG, MD",FEDERALSBURG,MD,CAROLINE
21634,"FISHING CREEK, MD",FISHING CREEK,MD,DORCHESTER
21635,"GALENA, MD",GALENA,MD,KENT
21636,"GOLDSBORO, MD",GOLDSBORO,MD,CAROLINE
21638,"GRASONVILLE, MD",GRASONVILLE,MD,QUEEN ANNES
21639,"GREENSBORO, MD",GREENSBORO,MD,CAROLINE
21640,"HENDERSON, MD",HENDERSON,MD,CAROLINE
21641,"HILLSBORO, MD",HILLSBORO,MD,CAROLINE
21643,"HURLOCK, MD",HURLOCK,MD,DORCHESTER
21644,"INGLESIDE, MD",INGLESIDE,MD,QUEEN ANNES
21645,"KENNEDYVILLE, MD",KENNEDYVILLE,MD,KENT
21647,"MCDANIEL, MD",MCDANIEL,MD,TALBOT
21648,"MADISON, MD",MADISON,MD,DORCHESTER
21649,"MARYDEL, MD",MARYDEL,MD,CAROLINE
21650,"MASSEY, MD",MASSEY,MD,KENT
21651,"MILLINGTON, MD",MILLINGTON,MD,KENT
21652,"NEAVITT, MD",NEAVITT,MD,TALBOT
21653,"NEWCOMB, MD",NEWCOMB,MD,TALBOT
21654,"OXFORD, MD",OXFORD,MD,TALBOT
21655,"PRESTON, MD",PRESTON,MD,CAROLINE
21657,"QUEEN ANNE, MD",QUEEN ANNE,MD,QUEEN ANNES
21658,"QUEENSTOWN, MD",QUEENSTOWN,MD,QUEEN ANNES
21659,"RHODESDALE, MD",RHODESDALE,MD,DORCHESTER
21660,"RIDGELY, MD",RIDGELY,MD,CAROLINE
21661,"ROCK HALL, MD",ROCK HALL,MD,KENT
21662,"ROYAL OAK, MD",ROYAL OAK,MD,TALBOT
21663,"SAINT MICHAELS, MD",SAINT MICHAELS,MD,TALBOT
21664,"SECRETARY, MD",SECRETARY,MD,DORCHESTER
21665,"SHERWOOD, MD",SHERWOOD,MD,TALBOT
21666,"STEVENSVILLE, MD",STEVENSVILLE,MD,QUEEN ANNES
21667,"STILL POND, MD",STILL POND,MD,KENT
21668,"SUDLERSVILLE, MD",SUDLERSVILLE,MD,QUEEN ANNES
21669,"TAYLORS ISLAND, MD",TAYLORS ISLAND,MD,DORCHESTER
21671,"TILGHMAN, MD",TILGHMAN,MD,TALBOT
21672,"TODDVILLE, MD",TODDVILLE,MD,DORCHESTER
21673,"TRAPPE, MD",TRAPPE,MD,TALBOT
21676,"WITTMAN, MD",WITTMAN,MD,TALBOT
21677,"WOOLFORD, MD",WOOLFORD,MD,DORCHESTER
21678,"WORTON, MD",WORTON,MD,KENT
21679,"WYE MILLS, MD",WYE MILLS,MD,TALBOT
21701,"FREDERICK, MD",FREDERICK,MD,FREDERICK
21702,"FREDERICK, MD",FREDERICK,MD,FREDERICK
21703,"FREDERICK, MD",FREDERICK,MD,FREDERICK
21704,"FREDERICK, MD",FREDERICK,MD,FREDERICK
21705,"FREDERICK, MD",FREDERICK,MD,FREDERICK
21709,"FREDERICK, MD",FREDERICK,MD,FREDERICK
21710,"ADAMSTOWN, MD",ADAMSTOWN,MD,FREDERICK
21711,"BIG POOL, MD",BIG POOL,MD,WASHINGTON
21713,"BOONSBORO, MD",BOONSBORO,MD,WASHINGTON
21714,"BRADDOCK HEIGHTS, MD",BRADDOCK HEIGHTS,MD,FREDERICK
21715,"BROWNSVILLE, MD",BROWNSVILLE,MD,WASHINGTON
21716,"BRUNSWICK, MD",BRUNSWICK,MD,FREDERICK
21717,"BUCKEYSTOWN, MD",BUCKEYSTOWN,MD,FREDERICK
21718,"BURKITTSVILLE, MD",BURKITTSVILLE,MD,FREDERICK
21719,"CASCADE, MD",CASCADE,MD,WASHINGTON
21720,"CAVETOWN, MD",CAVETOWN,MD,WASHINGTON
21721,"CHEWSVILLE, MD",CHEWSVILLE,MD,WASHINGTON
21722,"CLEAR SPRING, MD",CLEAR SPRING,MD,WASHINGTON
21723,"COOKSVILLE, MD",COOKSVILLE,MD,HOWARD
21727,"EMMITSBURG, MD",EMMITSBURG,MD,FREDERICK
21733,"FAIRPLAY, MD",FAIRPLAY,MD,WASHINGTON
21734,"FUNKSTOWN, MD",FUNKSTOWN,MD,WASHINGTON
21737,"GLENELG, MD",GLENELG,MD,HOWARD
21738,"GLENWOOD, MD",GLENWOOD,MD,HOWARD
21740,"HAGERSTOWN, MD",HAGERSTOWN,MD,WASHINGTON
21741,"HAGERSTOWN, MD",HAGERSTOWN,MD,WASHINGTON
21742,"HAGERSTOWN, MD",HAGERSTOWN,MD,WASHINGTON
21750,"HANCOCK, MD",HANCOCK,MD,WASHINGTON
21754,"IJAMSVILLE, MD",IJAMSVILLE,MD,FREDERICK
21755,"JEFFERSON, MD",JEFFERSON,MD,FREDERICK
21756,"KEEDYSVILLE, MD",KEEDYSVILLE,MD,WASHINGTON
21757,"KEYMAR, MD",KEYMAR,MD,CARROLL
21758,"KNOXVILLE, MD",KNOXVILLE,MD,FREDERICK
21762,"LIBERTYTOWN, MD",LIBERTYTOWN,MD,FREDERICK
21765,"LISBON, MD",LISBON,MD,HOWARD
21766,"LITTLE ORLEANS, MD",LITTLE ORLEANS,MD,ALLEGANY
21767,"MAUGANSVILLE, MD",MAUGANSVILLE,MD,WASHINGTON
21769,"MIDDLETOWN, MD",MIDDLETOWN,MD,FREDERICK
21770,"MONROVIA, MD",MONROVIA,MD,FREDERICK
21771,"MOUNT AIRY, MD",MOUNT AIRY,MD,FREDERICK
21773,"MYERSVILLE, MD",MYERSVILLE,MD,FREDERICK
21774,"NEW MARKET, MD",NEW MARKET,MD,FREDERICK
21775,"NEW MIDWAY, MD",NEW MIDWAY,MD,FREDERICK
21776,"NEW WINDSOR, MD",NEW WINDSOR,MD,CARROLL
21777,"POINT OF ROCKS, MD",POINT OF ROCKS,MD,FREDERICK
21778,"ROCKY RIDGE, MD",ROCKY RIDGE,MD,FREDERICK
21779,"ROHRERSVILLE, MD",ROHRERSVILLE,MD,WASHINGTON
21780,"SABILLASVILLE, MD",SABILLASVILLE,MD,FREDERICK
21781,"SAINT JAMES, MD",SAINT JAMES,MD,WASHINGTON
21782,"SHARPSBURG, MD",SHARPSBURG,MD,WASHINGTON
21783,"SMITHSBURG, MD",SMITHSBURG,MD,WASHINGTON
21784,"SYKESVILLE, MD",SYKESVILLE,MD,CARROLL
21787,"TANEYTOWN, MD",TANEYTOWN,MD,CARROLL
21788,"THURMONT, MD",THURMONT,MD,FREDERICK
21790,"TUSCARORA, MD",TUSCARORA,MD,FREDERICK
21791,"UNION BRIDGE, MD",UNION BRIDGE,MD,CARROLL
21792,"UNIONVILLE, MD",UNIONVILLE,MD,FREDERICK
21793,"WALKERSVILLE, MD",WALKERSVILLE,MD,FREDERICK
21794,"WEST FRIENDSHIP, MD",WEST FRIENDSHIP,MD,HOWARD
21795,"WILLIAMSPORT, MD",WILLIAMSPORT,MD,WASHINGTON
21797,"WOODBINE, MD",WOODBINE,MD,HOWARD
21798,"WOODSBORO, MD",WOODSBORO,MD,FREDERICK
21801,"SALISBURY, MD",SALISBURY,MD,WICOMICO
21802,"SALISBURY, MD",SALISBURY,MD,WICOMICO
21803,"SALISBURY, MD",SALISBURY,MD,WICOMICO
21804,"SALISBURY, MD",SALISBURY,MD,WICOMICO
21810,"ALLEN, MD",ALLEN,MD,WICOMICO
21811,"BERLIN, MD",BERLIN,MD,WORCESTER
21813,"BISHOPVILLE, MD",BISHOPVILLE,MD,WORCESTER
21814,"BIVALVE, MD",BIVALVE,MD,WICOMICO
21817,"CRISFIELD, MD",CRISFIELD,MD,SOMERSET
21821,"DEAL ISLAND, MD",DEAL ISLAND,MD,SOMERSET
21822,"EDEN, MD",EDEN,MD,WORCESTER
21824,"EWELL, MD",EWELL,MD,SOMERSET
21826,"FRUITLAND, MD",FRUITLAND,MD,WICOMICO
21829,"GIRDLETREE, MD",GIRDLETREE,MD,WORCESTER
21830,"HEBRON, MD",HEBRON,MD,WICOMICO
21835,"LINKWOOD, MD",LINKWOOD,MD,DORCHESTER
21837,"MARDELA SPRINGS, MD",MARDELA SPRINGS,MD,WICOMICO
21838,"MARION STATION, MD",MARION STATION,MD,SOMERSET
21840,"NANTICOKE, MD",NANTICOKE,MD,WICOMICO
21841,"NEWARK, MD",NEWARK,MD,WORCESTER
21842,"OCEAN CITY, MD",OCEAN CITY,MD,WORCESTER
21843,"OCEAN CITY, MD",OCEAN CITY,MD,WORCESTER
21849,"PARSONSBURG, MD",PARSONSBURG,MD,WICOMICO
21850,"PITTSVILLE, MD",PITTSVILLE,MD,WICOMICO
21851,"POCOMOKE CITY, MD",POCOMOKE CITY,MD,WORCESTER
21852,"POWELLVILLE, MD",POWELLVILLE,MD,WICOMICO
21853,"PRINCESS ANNE, MD",PRINCESS ANNE,MD,SOMERSET
21856,"QUANTICO, MD",QUANTICO,MD,WICOMICO
21857,"REHOBETH, MD",REHOBETH,MD,SOMERSET
21861,"SHARPTOWN, MD",SHARPTOWN,MD,WICOMICO
21862,"SHOWELL, MD",SHOWELL,MD,WORCESTER
21863,"SNOW HILL, MD",SNOW HILL,MD,WORCESTER
21864,"STOCKTON, MD",STOCKTON,MD,WORCESTER
21865,"TYASKIN, MD",TYASKIN,MD,WICOMICO
21866,"TYLERTON, MD",TYLERTON,MD,SOMERSET
21867,"UPPER FAIRMOUNT, MD",UPPER FAIRMOUNT,MD,SOMERSET
21869,"VIENNA, MD",VIENNA,MD,DORCHESTER
21871,"WESTOVER, MD",WESTOVER,MD,SOMERSET
21872,"WHALEYVILLE, MD",WHALEYVILLE,MD,WORCESTER
21874,"WILLARDS, MD",WILLARDS,MD,WICOMICO
21875,"DELMAR, MD",DELMAR,MD,WICOMICO
21901,"NORTH EAST, MD",NORTH EAST,MD,CECIL
21902,"PERRY POINT, MD",PERRY POINT,MD,CECIL
21903,"PERRYVILLE, MD",PERRYVILLE,MD,CECIL
21904,"PORT DEPOSIT, MD",PORT DEPOSIT,MD,CECIL
21911,"RISING SUN, MD",RISING SUN,MD,CECIL
21912,"WARWICK, MD",WARWICK,MD,CECIL
21913,"CECILTON, MD",CECILTON,MD,CECIL
21914,"CHARLESTOWN, MD",CHARLESTOWN,MD,CECIL
21915,"CHESAPEAKE CITY, MD",CHESAPEAKE CITY,MD,CECIL
21916,"CHILDS, MD",CHILDS,MD,CECIL
21917,"COLORA, MD",COLORA,MD,CECIL
21918,"CONOWINGO, MD",CONOWINGO,MD,CECIL
21919,"EARLEVILLE, MD",EARLEVILLE,MD,CECIL
21920,"ELK MILLS, MD",ELK MILLS,MD,CECIL
21921,"ELKTON, MD",ELKTON,MD,CECIL
21922,"ELKTON, MD",ELKTON,MD,CECIL
21930,"GEORGETOWN, MD",GEORGETOWN,MD,CECIL
22003,"ANNANDALE, VA",ANNANDALE,VA,FAIRFAX
22009,"BURKE, VA",BURKE,VA,FAIRFAX
22015,"BURKE, VA",BURKE,VA,FAIRFAX
22025,"DUMFRIES, VA",DUMFRIES,VA,PRINCE WILLIAM
22026,"DUMFRIES, VA",DUMFRIES,VA,PRINCE WILLIAM
22027,"DUNN LORING, VA",DUNN LORING,VA,FAIRFAX
22030,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX CITY
22031,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22032,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22033,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22034,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22035,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22036,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22037,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX
22038,"FAIRFAX, VA",FAIRFAX,VA,FAIRFAX CITY
22039,"FAIRFAX STATION, VA",FAIRFAX STATION,VA,FAIRFAX
22040,"FALLS CHURCH, VA",FALLS CHURCH,VA,FALLS CHURCH CITY
22041,"FALLS CHURCH, VA",FALLS CHURCH,VA,FAIRFAX
22042,"FALLS CHURCH, VA",FALLS CHURCH,VA,FAIRFAX
22043,"FALLS CHURCH, VA",FALLS CHURCH,VA,FAIRFAX
22044,"FALLS CHURCH, VA",FALLS CHURCH,VA,FAIRFAX
22046,"FALLS CHURCH, VA",FALLS CHURCH,VA,FALLS CHURCH CITY
22060,"FORT BELVOIR, VA",FORT BELVOIR,VA,FAIRFAX
22066,"GREAT FALLS, VA",GREAT FALLS,VA,FAIRFAX
22079,"LORTON, VA",LORTON,VA,FAIRFAX
22082,"MERRIFIELD, VA",MERRIFIELD,VA,FAIRFAX
22096,"RESTON, VA",RESTON,VA,FAIRFAX
22101,"MC LEAN, VA",MC LEAN,VA,FAIRFAX
22102,"MC LEAN, VA",MC LEAN,VA,FAIRFAX
22103,"WEST MCLEAN, VA",WEST MCLEAN,VA,FAIRFAX
22106,"MC LEAN, VA",MC LEAN,VA,FAIRFAX
22107,"MC LEAN, VA",MC LEAN,VA,FAIRFAX
22108,"MC LEAN, VA",MC LEAN,VA,FAIRFAX
22109,"MC LEAN, VA",MC LEAN,VA,FAIRFAX
22116,"MERRIFIELD, VA",MERRIFIELD,VA,FAIRFAX
22121,"MOUNT VERNON, VA",MOUNT VERNON,VA,FAIRFAX
22122,"NEWINGTON, VA",NEWINGTON,VA,FAIRFAX
22124,"OAKTON, VA",OAKTON,VA,FAIRFAX
22125,"OCCOQUAN, VA",OCCOQUAN,VA,PRINCE WILLIAM
22134,"QUANTICO, VA",QUANTICO,VA,PRINCE WILLIAM
22135,"QUANTICO, VA",QUANTICO,VA,STAFFORD
22150,"SPRINGFIELD, VA",SPRINGFIELD,VA,FAIRFAX
22151,"SPRINGFIELD, VA",SPRINGFIELD,VA,FAIRFAX
22152,"SPRINGFIELD, VA",SPRINGFIELD,VA,FAIRFAX
22153,"SPRINGFIELD, VA",SPRINGFIELD,VA,FAIRFAX
22156,"SPRINGFIELD, VA",SPRINGFIELD,VA,FAIRFAX
22159,"SPRINGFIELD, VA",SPRINGFIELD,VA,FAIRFAX
22172,"TRIANGLE, VA",TRIANGLE,VA,PRINCE WILLIAM
22180,"VIENNA, VA",VIENNA,VA,FAIRFAX
22181,"VIENNA, VA",VIENNA,VA,FAIRFAX
22182,"VIENNA, VA",VIENNA,VA,FAIRFAX
22183,"VIENNA, VA",VIENNA,VA,FAIRFAX
22185,"VIENNA, VA",VIENNA,VA,FAIRFAX
22191,"WOODBRIDGE, VA",WOODBRIDGE,VA,PRINCE WILLIAM
22192,"WOODBRIDGE, VA",WOODBRIDGE,VA,PRINCE WILLIAM
22193,"WOODBRIDGE, VA",WOODBRIDGE,VA,PRINCE WILLIAM
22194,"WOODBRIDGE, VA",WOODBRIDGE,VA,PRINCE WILLIAM
22195,"WOODBRIDGE, VA",WOODBRIDGE,VA,PRINCE WILLIAM
22199,"LORTON, VA",LORTON,VA,FAIRFAX
22201,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22202,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22203,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22204,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22205,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22206,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22207,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22209,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22210,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22211,"FORT MYER, VA",FORT MYER,VA,ARLINGTON
22212,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22213,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22214,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22215,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22216,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22217,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22226,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22227,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22230,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22240,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22243,"ARLINGTON, VA",ARLINGTON,VA,ARLINGTON
22301,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22302,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22303,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22304,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22305,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22306,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22307,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22308,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22309,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22310,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22311,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22312,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22313,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22314,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22315,"ALEXANDRIA, VA",ALEXANDRIA,VA,FAIRFAX
22320,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22331,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22332,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22333,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22350,"ALEXANDRIA, VA",ALEXANDRIA,VA,ALEXANDRIA CITY
22401,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,FREDERICKSBURG CITY
22402,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,FREDERICKSBURG CITY
22403,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,STAFFORD
22404,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,FREDERICKSBURG CITY
22405,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,STAFFORD
22406,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,STAFFORD
22407,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,SPOTSYLVANIA
22408,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,SPOTSYLVANIA
22412,"FREDERICKSBURG, VA",FREDERICKSBURG,VA,STAFFORD
22427,"BOWLING GREEN, VA",BOWLING GREEN,VA,CAROLINE
22432,"BURGESS, VA",BURGESS,VA,NORTHUMBERLAND
22433,"BURR HILL, VA",BURR HILL,VA,ORANGE
22435,"CALLAO, VA",CALLAO,VA,NORTHUMBERLAND
22436,"CARET, VA",CARET,VA,ESSEX
22437,"CENTER CROSS, VA",CENTER CROSS,VA,ESSEX
22438,"CHAMPLAIN, VA",CHAMPLAIN,VA,ESSEX
22442,"COLES POINT, VA",COLES POINT,VA,WESTMORELAND
22443,"COLONIAL BEACH, VA",COLONIAL BEACH,VA,WESTMORELAND
22446,"CORBIN, VA",CORBIN,VA,CAROLINE
22448,"DAHLGREN, VA",DAHLGREN,VA,KING GEORGE
22454,"DUNNSVILLE, VA",DUNNSVILLE,VA,ESSEX
22456,"EDWARDSVILLE, VA",EDWARDSVILLE,VA,NORTHUMBERLAND
22460,"FARNHAM, VA",FARNHAM,VA,RICHMOND
22463,"GARRISONVILLE, VA",GARRISONVILLE,VA,STAFFORD
22469,"HAGUE, VA",HAGUE,VA,WESTMORELAND
22471,"HARTWOOD, VA",HARTWOOD,VA,STAFFORD
22472,"HAYNESVILLE, VA",HAYNESVILLE,VA,RICHMOND
22473,"HEATHSVILLE, VA",HEATHSVILLE,VA,NORTHUMBERLAND
22476,"HUSTLE, VA",HUSTLE,VA,ESSEX
22480,"IRVINGTON, VA",IRVINGTON,VA,LANCASTER
22481,"JERSEY, VA",JERSEY,VA,KING GEORGE
22482,"KILMARNOCK, VA",KILMARNOCK,VA,LANCASTER
22485,"KING GEORGE, VA",KING GEORGE,VA,KING GEORGE
22488,"KINSALE, VA",KINSALE,VA,WESTMORELAND
